"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cntn1",1.3378513785715e-12,-0.285861286586485,0.185,0.287,2.33428308533156e-08
"Rps9",1.43905705240906e-12,0.446381234606697,0.252,0.186,2.51086674504334e-08
"Rps3",1.80361504597382e-12,0.423506987286603,0.259,0.191,3.14694753221513e-08
"Canx",2.13254947901332e-12,0.532166503625279,0.273,0.213,3.72087233098244e-08
"Tubb2a",2.17194887234145e-12,0.461669352979539,0.293,0.23,3.78961639246137e-08
"Ndufa4",3.75982994259043e-12,0.436163698866423,0.392,0.334,6.56015128383179e-08
"Tecr",4.70328803767907e-12,-0.266884438695122,0.333,0.457,8.20629696814245e-08
"Clpp",6.5721695066921e-12,-0.267538752211012,0.19,0.29,1.14671213552764e-07
"Rps23",2.31609469759382e-11,0.428175960538986,0.253,0.19,4.0411220283617e-07
"Spag5",2.43052576864267e-11,0.348943279163319,0.561,0.534,4.24078136112774e-07
"Stag1",5.2232935222485e-11,-0.267403697782303,0.173,0.264,9.11360253761918e-07
"mt-Nd1",6.36443717546873e-11,0.391213877379903,0.44,0.394,1.11046699837578e-06
"Rpl9-ps6",6.74908005918573e-11,0.399117496917082,0.32,0.26,1.17757948872673e-06
"Myo10",1.73932537583919e-10,0.425815710170341,0.284,0.227,3.03477491576422e-06
"Gabbr1",2.14024359762035e-10,0.45225753708299,0.303,0.248,3.73429702912799e-06
"Actb",2.26620314857379e-10,0.403550765070951,0.412,0.366,3.95407125363155e-06
"Cox7a2",2.62170815159520e-10,0.41556165448192,0.283,0.225,4.5743563829033e-06
